prediction,truth
0.033421056676169236,0.049931359068619695
0.2540737407574659,0.10993691955903052
0.24284405070951642,0.2480564427254326
0.0842083237434138,0.10209751897498337
0.1442569559884177,0.08954731836907111
0.039416295076430075,0.12166462901550737
0.08146834352203891,0.07659106137396057
0.030584516133136175,0.015334425388763513
0.09983608051602622,0.11697369026261012
0.05820319081989156,0.05722178816091173
0.014247046882366665,0.01730162677959312
0.07546975396299926,0.0324998638001645
0.10028953849135125,0.08842315837208517
0.013933579333166635,0.01860025999654636
0.05667650767095034,0.07689312771651828
0.014362052071318021,0.04290053915416539
0.1706940130620901,0.3613332559612813
0.09507659058287998,0.1324415891211889
0.021088187548055082,0.027856505542204306
0.024627914679941076,0.021062630253448508
0.11466024314150536,0.08902406027246039
0.07565229092754766,0.07423676521340766
0.007562100742208755,0.0037399102957243933
0.04612256471428977,0.049297252218199354
0.026811332923552533,0.07825558856768645
0.03952200550528484,0.04537823428230805
0.009119096082053968,0.005944528306567626
0.4461650823234309,0.10574366532263423
0.018580142094223984,0.008651049320332744
0.07097841683365536,0.0247094908387903
0.10844708750837517,0.06687053852736691
0.17641501874401178,0.046430655896077366
0.02768967758783425,0.04548987101053644
0.016339335095767238,0.028223789872376254
0.06318003210344503,0.04532033130586702
0.011764783073046958,0.01493913187278412
0.117971878973259,0.12308161549959501
0.020879432330514147,0.022702073553847915
0.08567330716126864,0.044231932441886404
0.09853190256760092,0.12336125875815802
0.013494443458845429,0.05849874591727375
0.03952721799294512,0.04875878505741653
0.013105990961766345,0.03039324236264614
0.08022487543032586,0.022400573756830782
0.16521787655197484,0.1467981764154681
0.2975761756788058,0.26895448829467183
0.030863162316799753,0.0390324597957503
0.06825007352835843,0.04799350130468373
0.1584709132529204,0.1927129996855892
0.030924250655217755,0.06493479340240958
0.08645906097611056,0.17859236831311337
0.040834340874974284,0.05242292475948646
0.04270286324204409,0.05332887441072585
0.017631769410685005,0.0038178888948708946
0.060307261376375765,0.028124165946908274
0.016519794893266826,0.04069485127919547
0.02584494789128622,0.01576609273660311
0.005230285097868936,0.00435591328967848
0.04295378782820258,0.05622347428916291
0.171484490283225,0.18771665953578037
0.11214735567905731,0.14527686955050834
0.012096318229485203,0.018206368834652747
0.15352503805637752,0.0431186445229807
0.050123855423216845,0.07692024224085453
0.03982403410820279,0.12363162657346471
0.024360855620539024,0.030044151131416414
0.03782355177086749,0.09260613038925847
0.015227320192242488,0.006798593223261907
0.060276522312114,0.19743859681285525
0.09252543797890578,0.08244436697624749
0.06476083242641995,0.03710278123814601
0.03220636644845887,0.043244653177560356
0.043694234997882275,0.025895453691803242
0.0359509472102415,0.06118555014911781
0.1503976107631939,0.2152086588820242
0.25660093917050675,0.21681289685795876
0.018162279963112038,0.030732558130560673
0.08419956827479591,0.10408301905038432
0.01213878606405594,0.035153562631987885
0.07894232188555761,0.08953531073157774
0.13951573670537865,0.11449279915642217
0.15699879640718595,0.07250920520853009
0.04944926301592201,0.040410667270935015
0.06501598242230178,0.06593690278236441
0.06311307515279097,0.14501656264008395
0.11484368787436983,0.09929746926931556
0.027691106104185126,0.050026396450611695
0.04548754109290509,0.047170723156269356
0.009678844439255596,0.01861515742978138
0.011524807983164131,0.004641442076673888
0.03052573641468137,0.02287833714556409
0.04944183073526354,0.05814088880373922
0.05065137506937445,0.06388876728089667
0.0289390502004776,0.04481131399622605
0.032613774348054236,0.023070950425584873
0.020724628360323516,0.007980241659562695
0.12636524792186776,0.26038913945624587
0.0346746845110566,0.04163840421580337
0.03389524755526796,0.014172975264456074
0.0413108325534467,0.10698447111683095
0.05433950662513687,0.0350527911557528
0.0026459414309379925,7.839316019108708e-4
0.20156278195793842,0.2620872829078947
0.06819848432124376,0.12961078952389238
0.1819427452179927,0.21497287208707672
0.20177072330010637,0.11758743844740602
0.39127713500864736,0.24892395556106797
0.056376623526625536,0.13769012385754073
0.07251444517266026,0.06720356875183144
0.06015878931240193,0.16627357142087407
0.06369568973360029,0.08381973519031705
0.05010908901820088,0.2126240927632202
0.1535209758112407,0.12284489313684158
0.021459804736736365,0.012501805070388837
0.05385635841754266,0.07626322548174938
0.04081927687452824,0.03809603996978976
0.07918236660474065,0.0734545556748552
0.06888114469576445,0.02539867137710038
0.01824010953619104,0.007466343921151339
0.10587406350420125,0.10294961508481924
0.04574515691762504,0.021240102781103054
0.011739953304979456,0.023558368287811427
0.017720683563086093,0.02071940292926826
0.03486085670540473,0.10763189276172856
0.040354018941043956,0.07562257605561551
0.02987141308433139,0.021723994188606346
0.038680853549769134,0.014582200113751479
0.06987435667344843,0.03565422499446532
0.1229212838594127,0.10726740032552898
0.033589603499306064,0.07803669799641366
0.052717916000753484,0.03280679852606459
0.09609781612504364,0.04433097778413609
0.013522177011995318,0.02353840618649313
0.1298908673520055,0.03556194795389821
0.03200213057026613,0.035284632974390835
0.02451950595051222,0.07351794841603652
0.1037242558170981,0.1815671750530293
0.044393228783541905,0.054016806943090724
0.15964140638907165,0.12633995055453262
0.17112325325705258,0.10059426084015212
0.11388131966571313,0.059644205407087904
0.013785884775498358,0.025961735815415127
0.09388380055120504,0.07487918235415969
0.06315981106527824,0.0398325360272487
0.23452246933448095,0.14783854114727668
0.06224040001999087,0.07113354818984188
0.27231034724997116,0.08193703592567256
0.04548519481570579,0.05864578794337859
0.010887408339420257,0.008307794823379315
0.06526091409163348,0.06329378981051624
0.06060697772977741,0.03037670363474732
0.053468806360394305,0.08671641454860593
0.049292683278841065,0.03312805179251941
0.05615040848941588,0.04855299882594572
0.05658379930714719,0.06303584479202441
0.06726291121099448,0.027122707056869574
0.0292682098324053,0.014806190577039835
0.6543248746924503,0.39463238964358555
0.03735678142341092,0.023197247351490063
0.24761940515264214,0.1497471922927568
0.2867327873751022,0.20147192427494787
0.0721711019774458,0.06347754651885623
0.041005290798841965,0.06669897022631145
0.06802168201614378,0.06682354683161755
0.12224950325017658,0.11440084637012442
0.17972877176982793,0.12422476179391422
0.017548861387455594,0.024284343784675227
0.01885503498658203,0.05404329599454078
0.08831524178228467,0.178184950127664
0.1020474306079241,0.0861136628552913
0.27032087421049467,0.22584751209158666
0.03978046657209333,0.04087569027291593
0.05303527289746257,0.0556035431137926
0.09825240454416684,0.18149576938628403
0.15510561381036136,0.06336566852576175
0.03970601176736732,0.050909234806230545
0.13405167210752544,0.12282403121150447
0.1119992701557806,0.15746739694314818
0.1776045293127715,0.1580344346383651
0.0802009894387824,0.07567857536160863
0.026254302492488613,0.05556991572909475
0.11531544682839956,0.23816256508878458
0.03013199416476897,0.0379148574787681
0.27140224954209913,0.3552257459474031
0.11193200942634252,0.1173949146184363
0.00582226055462709,0.01688256504017532
0.0737415020706289,0.13625702969852851
0.028185059122934453,0.033939913037931486
0.03403589384820116,0.030526340072377613
0.06233395885467763,0.06315124042521915
0.030300230949198093,0.013051207320079446
0.013876929472769639,0.005263757924926042
0.039034180728470536,0.04402430088046153
0.04140462740866169,0.018402226856453825
0.0362877750343753,0.047890978873292696
0.06459960145990096,0.18789475616775406
0.014756893800191961,0.020836735619479033
0.09737625333836464,0.06755567442103697
0.00919922272890683,0.013032082613058906
0.05775830010078509,0.16561061685418715
0.07361947589106377,0.2149263680306019
0.11794264951300482,0.07794351629953734
0.22835356409577856,0.2157685692229526
0.01636932151385828,0.03803438866124342
0.01358113966857899,0.007443733605468449
0.04713480782035728,0.026194355299397044
0.03441837407229553,0.05343911108295901
0.013820563511415696,0.040372861107647165
0.056716558271770356,0.07374078920501377
0.017084453909112063,0.0173788637493208
0.04762480001863034,0.10818464317722443
0.0022579512729627993,0.0017759362777809453
0.06128931656771319,0.11261487792467713
0.017199499026106624,0.013580755447960037
0.027323860735699923,0.012026744639941554
0.024028969958667212,0.03047977910582351
0.1228154340228651,0.05523526634039797
0.09007559822412892,0.10593264587013394
0.11624503821978849,0.0797627079304142
0.13660775596868135,0.17544285497729986
0.0060155656477760555,0.007004649589484247
0.056649162686917665,0.07578587666472009
0.031259176051058324,0.01662751660960946
0.011894032646874386,0.011578042729339622
0.011075619259708125,0.01663283315443139
0.05552104998578411,0.029164473614708305
0.11965330847861066,0.05185118338237155
0.02119508513002799,0.028931750864325898
0.13846995975500365,0.18560449364590842
0.03863417514989864,0.013669675964334658
0.022316155546347916,0.01579219995207654
0.10026445246683457,0.13853769403826355
0.011702174416698297,0.025497083004360165
0.02480289691836124,0.03425476621145482
0.09073368714824137,0.10936900740489736
0.2998841963016524,0.2443821227021443
0.0291159609849585,0.04273002642939238
0.007398048640344546,0.008292199588032914
0.05460398748486195,0.04495527063336182
0.166975884898808,0.1194117767542976
0.02091699811507919,0.023524668808638082
0.08047739841979218,0.09826295996812529
0.04788609302543012,0.10783759360442936
0.07382009524147104,0.07950459858578683
0.46220149366654373,0.21333941813580087
0.09720609764261456,0.14604082833803614
0.02736661537889462,0.018167118859821012
0.07215457439712769,0.0689088460617524
0.005042362627675656,0.0026720898520641322
0.05433401352076206,0.015299417024239733
0.01753029486798252,0.010794019469926086
0.03260073526880458,0.059176233481283654
0.1463805729690668,0.10413243562802352
0.018390429744744363,0.029153713945090556
0.1340174413289491,0.09261538077302867
0.01130726308656027,0.026265581765043115
0.05058418336016424,0.06051751889802026
0.0165874885895283,0.036462230890092547
0.031501230170789984,0.014511945399440214
0.01967686842070382,0.017417204854571815
0.03183750632010429,0.016661846503063456
0.1195512699382637,0.06090991264651684
0.25481456164757466,0.20159442872548156
0.022649003967519343,0.04120740847026032
0.11717357787327942,0.08632498949409921
0.13372414385939457,0.15218129906509084
0.4749623575115166,0.3925229837613115
0.20380452672493876,0.07326213143249982
0.006169588028973272,0.006086770503854686
0.018575615738724127,0.05868672554355721
0.015323465939296343,0.00930287100889051
0.35212907141806626,0.11043627836565212
0.11674110785247527,0.07531018041699387
0.021617075757474957,0.022676041678783735
0.044297852587630415,0.06821506098219048
0.10172980716218749,0.07477269189468128
0.0067563955541857235,0.009423354972146998
0.02797116754170592,0.032077556866094294
0.1747087027327462,0.08617500480354182
0.10660807179327758,0.1216408284037971
0.0440821850709201,0.025467206841417456
0.02559011976005343,0.019146740595763663
0.2946195360838211,0.14482605302182938
0.03198077122019305,0.03564986348596285
0.17375942014450008,0.17170709789371696
0.0741073688049847,0.03792799951926405
0.04911620572309061,0.04465331938729784
0.20136137879697247,0.24315432490633082
0.21205643702960875,0.2323133351594683
0.017626605324209343,0.03687788057518453
0.21710945160384199,0.1989832441517335
0.038646782180073225,0.024426160726753698
0.0046467254736088925,0.0034847510857530547
0.03265997543310639,0.02749956218348739
0.041454880928240345,0.05869057978228862
0.023072829722631027,0.01846812819401772
0.1268438757516992,0.21995254755388446
0.270658434703994,0.19776132915738856
0.18027941500098332,0.11738811270941418
0.17247161731005922,0.26367402581805943
0.021071668105112296,0.014062202584395202
0.008271211410065371,0.02183625360412295
0.0799071989999075,0.12151821083000804
0.010880671990631252,0.016239615141002816
0.06366397941286062,0.024883979161130304
0.011872495475049982,0.03492713613787152
0.006728159696976932,0.0031780013548871554
0.038636398335090694,0.04497138722548411
0.05016275819646343,0.09517222318397589
0.024941345622925604,0.030134532978487373
0.09018768154554813,0.123465511792118
0.07733236329336324,0.08606663474587983
0.024638308237662665,0.04229238987155289
0.0479227099517231,0.03605285056644713
0.3956604946448863,0.3158455237625003
0.05418791677477264,0.028528734148892922
0.04789061092128455,0.10405071539597387
0.027412132262344513,0.045583565358491035
0.0878703281076948,0.1032967167347486
0.03948439997190378,0.052499170836728185
0.18825043275457354,0.05882965415278756
0.013862487025944503,0.029147585643249416
0.024664775120871285,0.013534493119308317
0.05226597213263229,0.12095745223308928
0.02417797757359874,0.024105351525233503
0.06065118387246693,0.07041535601471353
0.031246955636170637,0.06945794390218941
0.0988892528341887,0.09617371777941511
0.012843207410624724,0.023490124657895465
0.12131595924398031,0.04201636926448939
0.056339399622413855,0.08128593437071321
0.025119789088335454,0.03238312841149069
0.03603572394699728,0.06902615493648702
0.02121042585031052,0.02469595205257106
0.01135926125470732,0.0052047632830381965
0.10873251377828808,0.08344201423529651
0.024754587617597856,0.03580110708567681
0.06592342277304997,0.0400227268468336
0.10605266396939328,0.17984038151593149
0.10105806513853544,0.03084073786291601
0.049956572759462636,0.044819204709174824
0.02654809856666429,0.02667839267847587
0.09630158000092381,0.031687052992963184
0.033572121777145414,0.021698475847071744
0.08712503996579923,0.09966065566401085
0.01697399356657403,0.03256659916620636
0.08646032021795835,0.10733198583194209
0.17896028688462384,0.2345854285837242
0.08260524724752139,0.148423731046182
0.036238445292256616,0.09566176296946784
0.049730059409759164,0.0898363166145206
0.012668992976903937,0.009101945281749398
0.05692772402253554,0.04388168770138697
0.3993409043402427,0.2217688661912227
0.018379387569209316,0.011657262576470017
0.021534422557728305,0.021817276775659977
0.021488093426440313,0.01772899157926941
0.09063716473249639,0.07277558689488331
0.14925111986159845,0.1594990692716393
0.036611126563771634,0.03214293665863853
0.045533974251041,0.038656883975883405
0.05522433144537775,0.05454097431325385
0.13870855482234223,0.1129399732021874
0.09775374846563101,0.07060257288104711
0.21807797294513998,0.11099045110935427
0.030233389631636354,0.02031193083550145
0.04213007093910659,0.04996756525775729
0.07868309213820845,0.056093577240252136
0.07990628555041146,0.0519635807383558
0.08874872800560218,0.13431009828455484
0.014582053331715694,0.008493382492181872
0.04705644969597911,0.05523583251083635
0.02169892316160127,0.026029664903626765
0.1307508009237177,0.29905097553452353
0.1884716827137467,0.1574052035352252
0.04718169082617196,0.035881742808896694
0.028646131628624616,0.02952883887991379
0.014300399363049277,0.024635225375628084
0.06073740578441167,0.1076565416966729
0.1424538380524747,0.19263737619818366
0.048535038069425385,0.060970958153393984
0.11348377906434859,0.13800962293946792
0.03639084001171877,0.07165421737595087
0.019602375338058975,0.023542749110316334
0.006342642405900878,0.003916730982038483
0.052145188697393485,0.06469238723017756
0.03457717859706244,0.01680393385108021
0.04482701425207136,0.04570107037629028
0.025511001841575842,0.038101762552952174
0.04770541519483418,0.11976363784630897
0.12052992583914246,0.045189798310584735
0.062214968813135374,0.07415531220739024
0.016286328084489488,0.07429248013855845
0.05428819832205267,0.08634747225616946
0.1259083813956453,0.17791918259028786
0.17067426112942785,0.13434811752799583
0.11414500846750275,0.16321276175546068
0.07007292813952504,0.04139776526347543
0.032974422938342074,0.10092064568371892
0.1483901787537728,0.1352425120792189
0.028327670582603548,0.06437033043615363
0.007045431673790459,0.007593647279152741
0.026111311727398112,0.036138560925417645
0.08744058220388795,0.06999605210491516
0.020270324636285975,0.03281011653334893
0.01533051567907917,0.015368238042330304
0.06023561392615939,0.04607135438811264
0.016897844657602468,0.0036830601603764918
0.2955808899625556,0.25876518336215976
0.026072522975464585,0.049064937798225565
0.05649396554928465,0.086170862347188
0.06880923665110661,0.10655861196379783
0.025261456803273186,0.0669324276135694
0.02869223483310479,0.020560846982552845
0.2709418260740639,0.270514592827862
0.05289217066927909,0.07700845737511938
0.00876381292799111,0.0034175469733650835
0.03985379763620034,0.04322471064445133
0.01712655672521246,0.012879808630829945
0.1512334210705465,0.15397044152688583
0.3186642408593481,0.2496742958736159
0.07064210837975748,0.08150515387097351
0.0184060850714719,0.03341840353820681
0.15985757172554527,0.17014301390621867
0.0190035563472577,0.031135235781435174
0.06641123572823748,0.06670092457994721
0.01933906312803524,0.04460518857857071
0.04657422838167391,0.03864758973959997
0.04845221804323352,0.04183599976525085
0.15078987347373973,0.10939315299098167
0.11580841729295632,0.10340447709172754
0.06661416757816807,0.11122792638853302
0.07782908847490289,0.08425548156965491
0.06656057542328031,0.042025287875718693
0.027349260571027934,0.05245744294196994
0.08604061545830699,0.05796805064076833
0.04831837406855766,0.0708322649848314
0.12214503933289245,0.14551983159066123
0.05449647431018534,0.06012457901198166
0.14797945204513152,0.1468968506543026
0.08390426492674241,0.17908367903455488
0.11483621756281293,0.06134358565736092
0.009411613385461592,0.019366479080545104
0.056938820513724564,0.05744564758263516
0.008157723456656885,0.038862939008484254
0.05233737459308663,0.019649175521744475
0.07047873514080683,0.07255538519323541
0.056248656875845016,0.14014635012505666
0.2263049496758076,0.17978074710383907
0.013440438558648404,0.008537740307659605
0.022297703407698988,0.04210000811792803
0.047757502565429766,0.03519940683505268
0.01103156580126019,0.007948514978954994
0.018353224032834348,0.04468374725373756
0.08921832925305284,0.04789925717630244
0.029138075979418532,0.0515996389082753
0.06270347800166909,0.10405113090415852
0.2765662001638505,0.19092538397580633
0.1385729520271347,0.11283199356956221
0.03843183705260067,0.05589053809525371
0.10623358707436203,0.14952877826157396
0.04237398756256716,0.03246385049314235
0.030241137574605226,0.06606147994544566
0.08693065140606004,0.04344691143818159
0.07386230546479056,0.09327898957148517
0.3556659589641854,0.15368867199916394
0.046925612173773223,0.07521044559377346
0.042358884412528996,0.05297974027665638
0.006797888164914112,0.030684474496859758
0.10364983027503816,0.11862895835530135
0.08653573528065617,0.10689293467886789
0.127208178279827,0.2246922422480013
0.0515757722233634,0.09242782200145354
0.07885528230803229,0.09350763979547055
0.05751653747200003,0.12169652532513216
0.03762857855031365,0.021467197620061235
0.04822765465022727,0.08511901954125002
0.07297186761675134,0.08061395921452873
0.02784967885541345,0.011028539468889808
0.08725695111006282,0.1348414735589543
0.011275575728172504,0.004743341478498022
0.03551814287377264,0.028462710031737424
0.20082686845633313,0.26187012155036304
0.07044652562122433,0.04644380291995535
0.12860685181117915,0.12332519761253959
0.053782493816548316,0.07989210025922841
0.15789204245117794,0.13372849155002264
0.051720997429699156,0.08953240170814314
0.08449247946903804,0.09116218651305498
0.030000451378242587,0.030008980728550596
0.0547241328794873,0.043860854498350185
0.034493239502324524,0.050485019665433326
0.19258961468742897,0.1475854847090004
0.038513436848582994,0.045414215455913454
0.024065076097992688,0.0042088255096762355
0.03589152400988693,0.023110996485825378
0.03727729037142735,0.023042542852265452
0.040463439863788864,0.03284984707699419
0.049981801592490105,0.07265891374475628
0.05017764526897783,0.09747471006434175
0.047662387361429914,0.0771561927926399
0.013211987707619444,0.028815276245600024
0.0246571580021524,0.032205054951728235
0.0060192063575014165,0.003005777817269804
0.18248965770007652,0.13283879373554272
0.034864773444101105,0.059968644859900666
0.19548621678833844,0.1464615703152719
0.013735520947302793,0.00967421829626231
0.037648135116412185,0.05673107864836293
0.016077885145436066,0.01469031353564592
0.01752411946252086,0.009594707398512092
0.013858583842347616,0.013829651733420574
0.10953342520894949,0.07691751785660775
0.030687762600324908,0.017232778375605676
0.03968230627306335,0.025304054340456072
0.07306134545990695,0.07665320633029038
0.11254950640114647,0.1876137002278066
0.010852992677930828,0.022983295561889456
0.03843938769754329,0.021439403081173643
0.08604788428283483,0.12790630299536138
0.09534916204073518,0.14972377775674353
0.016760232951772647,0.010934048673985588
0.3009463548008656,0.6143277314267157
0.03952589295705089,0.06285025905247069
0.034351120376172606,0.035298156477236636
0.0424550745039729,0.09373762794474111
0.010634475625404427,0.0081769852784628
0.06187186099310382,0.1801340295108298
0.04549225002595958,0.04071003651859753
0.21578465612660847,0.13915608751036707
0.03728732626872011,0.0886734704451829
0.034434239961520285,0.010712869810410702
0.35622519277598674,0.2093895245574373
0.06779212559619696,0.07523513552511339
0.04518746171505539,0.028317041392307063
0.011286910695648023,0.011509936084298282
0.06071023299079381,0.09791245829685546
0.027119468295691673,0.02336155864454184
0.02885933364887372,0.028237047047476847
0.08116563363502649,0.10087769284194839
0.03614881267695447,0.013419043373419837
0.05822318547887595,0.04110841515746305
0.013395627700884205,0.010103479846316925
0.031221104242274866,0.030765352442311596
0.06752677845964872,0.05865345640132154
0.033692857690061806,0.03940864932526642
0.017968656235813674,0.024132562332967667
0.04700236183494899,0.0497383501823792
0.09608730300119628,0.10952460273507837
0.09272009036520545,0.10993452448201196
0.09921273801659658,0.09708858712949779
0.025878450331824676,0.017734937600609423
0.035326039820060995,0.029508452443235602
0.04437086741236773,0.058819425672316204
0.043722743291895405,0.046440684775995625
0.101070374433049,0.14765816279792876
0.2405186530766915,0.10786725502042126
0.054406779082863066,0.04552676556080944
0.11273414209694799,0.18704559315040817
0.029951126907609038,0.06813876297622085
0.017416602923890356,0.025265766750721983
0.03556589566657553,0.01734307035648193
0.2236096110775655,0.10052333942630218
0.09179295512552521,0.10173386835965466
0.03038560863537576,0.11375187483249526
0.3416914611028935,0.22101349992565061
0.13878737496740212,0.14365336777311224
0.17804443902288614,0.35762335214884505
0.055762115813878466,0.0588857335017834
0.05079412500873515,0.09763180344621515
0.025457242517613166,0.04345368890356594
0.08788269815055405,0.2113848596342927
0.022521239067439525,0.03676950008205742
0.08091830713920767,0.03850280658599635
0.09667853179585895,0.12550108007865027
0.04733481476081758,0.06161313577819674
0.028815404179400872,0.03745125416602835
0.05450412553855,0.025771409974202374
0.07696902083997281,0.2220187896921856
0.1841411400527717,0.3109880222756394
0.09920351410356287,0.042591593548675685
0.30379243739654005,0.19575030550552294
0.1607354668244878,0.09757567539540811
0.06055020008530587,0.023134530847914628
0.028100324874062332,0.021271886889625974
0.1638732736772972,0.1159371002715788
0.021005803183816285,0.020426782647014082
0.007820489723872615,0.03758837010154346
0.004605643753708311,0.003740504731624842
0.07757439154563217,0.06083775652211437
0.09017489430394865,0.17892145317735045
0.20427333763211075,0.09285442449879279
0.09501555906961401,0.07300005310684762
0.028609207333111453,0.07965932107720317
0.05724313522353186,0.06431905398887414
0.014649565879997217,0.01035300683975786
0.10962289379539425,0.09697201261053665
0.0698211694613976,0.07977073175747199
0.03578431369328794,0.04181132578079526
0.08710519556293983,0.08007152202736881
0.034626649812235066,0.119679258216513
0.1491776065470083,0.07391521338511989
0.013507155271222593,0.03869383082767881
0.020432279359990146,0.040403771490795465
0.17886386308746904,0.07626101913953812
0.10507688940112814,0.05424127059247179
0.024468814886483337,0.019137618810178673
0.11600164340145691,0.13485635701341284
0.011929658331871873,0.00989977813574743
0.044152969529619335,0.0500214756311728
0.32631617426680715,0.18678994409482275
0.03442901023607392,0.06792437203338189
0.02787867465380589,0.02356773254477974
0.09196448946656988,0.04492573537094036
0.012605180685816508,0.003018086550290374
0.06149716047889253,0.12024313530797066
0.044790836881974494,0.013096616936520068
0.047231423371407955,0.01767991745598119
0.04263282819740655,0.05279417015448582
0.07462224187354116,0.14761470461776857
0.11149936379135716,0.257905503332989
0.07911909875884249,0.07440684758543682
0.04361467104616257,0.05232260079064721
0.05320655917097461,0.04125134240105597
0.08952362631907329,0.07943184466794692
0.01875858462928215,0.008356319520680828
0.020316773061433535,0.0218408250681976
0.1330188116205363,0.08767894268401977
0.08043964607454457,0.16518703364290696
0.06245223296619473,0.0754067739893413
0.035302320095799145,0.0695636649177958
0.01113990116426622,0.039297738449301095
0.09508636044714835,0.08926236651901168
0.14243209608146,0.15415565433177503
0.10487369955808001,0.07427308183853254
0.08115358788195715,0.020032797974758945
0.02262072037275531,0.02740603023137833
0.24599477017699822,0.1635059460766851
0.07191245070481389,0.09268877369214627
0.03142997201988906,0.01940599881203006
0.01284598351678179,0.059695468928020856
0.2180511922476268,0.2690239517387816
0.03320433595458716,0.01715405935836408
0.03639264374020901,0.09449306452456979
0.013009632221443912,0.00605502929007086
0.015159838720205876,0.005524836014837332
0.030583193690595922,0.09478072684506375
0.013572749992873723,0.005211485681921382
0.014305582932448768,0.03914785736983826
0.022960528766987953,0.02151481578424967
0.08468570629826355,0.0988322845887081
0.1553944164569987,0.05303199677582514
0.04655302786353055,0.020623462319752036
0.019288670379972284,0.03809830515529078
0.08502595214175956,0.13866562794972187
0.06468214247837722,0.049575345491317833
0.03517424541496361,0.04112560907903616
0.07088815483798894,0.10538994312142169
0.05619012984505933,0.044592383374448395
0.0100989571950576,0.010442012842980618
0.08002549286338656,0.1445212492996421
0.1441094547692533,0.07538816841808911
0.16313944740984265,0.18394164051976264
0.06393250687302021,0.08739368157940375
0.0795575351048341,0.09535955708221658
0.09855227465524685,0.0967498630119907
0.3141076144829089,0.3175912300660064
0.058291088966811455,0.14983861912003502
0.21210708102740683,0.21473510250048092
0.020071626528127773,0.01918403461383567
0.042957433581576665,0.09221124871127
0.19270635618863752,0.14868279858405406
0.029319172577183972,0.029502016671744034
0.2218675447078975,0.18425598642612923
0.12257949146993996,0.26042194549166514
0.04057214277446741,0.06688752428952864
0.010905150904388816,0.0024436844066582824
0.02818545283607421,0.0662592260165309
0.0620304810863711,0.024036409087789867
0.06315048888814345,0.05389719679386458
0.026594540751032958,0.016865874573011256
0.09212475884234728,0.14526563313978352
0.026968558259112596,0.02643471211472252
0.12501713706786788,0.1513297217108179
0.060442448312199915,0.1045073860103171
0.05860336673159594,0.05557438407490588
0.06255831544874713,0.13219878054856044
0.16615564583385878,0.13102795877213136
0.06288330093356953,0.04420696212221212
0.05704707788866503,0.014079690470444649
0.10043784663799482,0.031145168472223064
0.05756520046341773,0.03140426104965516
0.21519606665425162,0.30474013526025306
0.051834364110911024,0.07695642582544616
0.03683260421543455,0.03606806691568873
0.01481903598461809,0.023796209874036026
0.46022779273347436,0.28463884569481895
0.09266910847668786,0.18205923027007168
0.4538140677872876,0.26845746242175444
0.04858661744396098,0.048352277974620085
0.02021850893105126,0.005919330077724713
0.08315331697909212,0.06973732288805236
0.05163930481464363,0.06512356683004661
0.08932777281784055,0.09506518482431286
0.023712218351849224,0.008613990688027262
0.13686099858699885,0.16067834218627797
0.02575414982464297,0.00586941276600083
0.09633674712007723,0.06039794274352687
0.05618149402843886,0.02518745643320377
0.056665906167703395,0.06400141645037294
0.035701710763331285,0.059586919946289965
0.04415709642560972,0.06952519327053716
0.028384647546918385,0.03998049738442925
0.15454723791799507,0.14319257940618121
0.012436352804832684,0.015828772045646845
0.05603906778797252,0.0780761063137749
0.028045524684598533,0.04356728825055463
0.09959760569064746,0.0878037598149346
0.030769718699414028,0.014003638375697607
