y_pred,ols_lower,ols_upper,conf_lower,conf_upper,boot_lower,boot_upper,y,median_house_value
11.757719786998647,11.210252075799048,12.305187498198247,11.22087877584561,12.295617059956209,11.212560281980885,12.244915829719298,11.421906066583059,91299.99999999991
11.92360055270405,11.376158589999145,12.471042515408955,11.385561056320075,12.460725177716498,11.370723621499524,12.420924572694801,11.750366320985263,126800.00000000004
11.209375708757715,10.661846188087658,11.756905229427772,10.671978337643958,11.746447447674917,10.669718359989863,11.69927527779355,10.889304347058893,53599.99999999997
11.803960124222307,11.256488947134777,12.351431301309837,11.26592974508935,12.34186957373731,11.249444879777746,12.293242871895178,11.541512921822141,102900.00000000003
12.009548206936119,11.46209466676812,12.557001747104117,11.472940915682768,12.547258244927681,11.45811014925429,12.4999998584569,12.327847702456095,225900.00000000015
11.872604736971077,11.325021468083289,12.420188005858865,11.333532955698098,12.41076951764377,11.316007128038699,12.382620590612088,12.266697267346608,212499.99999999983
12.022753928541938,11.4753123599948,12.570195497089076,11.485094263299038,12.560857036409967,11.469723938161447,12.513743519162658,12.373703486914124,236499.99999999983
12.283594295153243,11.736138475104282,12.831050115202205,11.745613305675393,12.820670046923839,11.727718996605795,12.778011522523466,12.064509081208387,173600.0
11.42636179163347,10.87887236776756,11.97385121549938,10.888431942729513,11.963504809506652,10.881444395947062,11.921208378254288,11.170435156023453,71000.00000000004
12.460817177224987,11.913362312853579,13.008272041596395,11.92336845104181,12.998062211880058,11.909749269596764,12.949291958159407,12.448626590364206,254899.99999999988
11.557577543281187,11.010061389556704,12.105093697005671,11.019492322759465,12.094542991111432,11.018857524114425,12.057457738365546,11.128732492137603,68099.99999999994
11.404760610290424,10.85719371796495,11.952327502615898,10.866914447581642,11.942060578739492,10.866366201919694,11.906460645843595,11.094375117313408,65799.99999999997
11.478836609137135,10.931329011003434,12.026344207270835,10.941516631187946,12.016303995143078,10.936563609744937,11.967905776820777,11.649203083262776,114600.0
12.311704777454501,11.764219337626546,12.859190217282457,11.774041395086229,12.849641841067319,11.758964499173928,12.805985995922422,12.31716669303576,223500.0
11.663154988808689,11.115429001419983,12.210880976197394,11.1219658182257,12.202226287744475,11.095597494124409,12.163057033133335,11.652687407345388,115000.00000000009
11.65795397883833,11.110510740233472,12.205397217443188,11.12026264945867,12.195395344806158,11.109312773481122,12.14944550924241,11.632484700027868,112700.00000000009
11.97285173103488,11.425400234437207,12.520303227632551,11.435139069516596,12.510172257714206,11.421810046870899,12.468152852913287,11.456355113481834,94499.99999999999
12.421438115276258,11.873978389430375,12.968897841122141,11.883811707855507,12.959038832224767,11.869378555057487,12.91366959454944,12.514292369199502,272199.9999999999
11.85193734824459,11.304460600097459,12.399414096391721,11.31391721792551,12.389541279660893,11.298369752382431,12.345357587097224,11.759785542901755,128000.00000000004
12.19932432346491,11.651871378940015,12.746777267989806,11.661579145105378,12.736494453755341,11.644958006499246,12.690896277804667,12.446663110448105,254400.0000000002
11.9723744724603,11.424926812113002,12.5198221328076,11.434096595637495,12.509511316275926,11.421757257330388,12.467911253842523,11.929660165336623,151699.99999999988
12.428445249512315,11.88099784875781,12.97589265026682,11.89133431737004,12.966363708911908,11.872720614649689,12.916817394224754,12.564096679038201,286099.9999999998
11.892797424356498,11.345327007770916,12.44026784094208,11.35468195980833,12.430151245904712,11.340811619664139,12.37961745316199,11.414209492031071,90600.00000000007
12.027813946452014,11.480335768287624,12.575292124616404,11.490092077209939,12.565944964458918,11.490461006462157,12.527933330864434,13.017002861746503,450000.00000000035
12.05489540677897,11.506905979316686,12.602884834241253,11.5133430313876,12.595345132128172,11.499691525864602,12.564897463488757,11.789040901050544,131800.00000000006
12.102692312539135,11.555261801310222,12.650122823768049,11.564845778540688,12.640038899797755,11.547665397621921,12.597068299708935,11.603679828238693,109500.00000000007
12.345832123888359,11.798384224135116,12.893280023641601,11.808574382917019,12.883646878730849,11.79300727910617,12.832694339624691,12.71679826429583,333299.99999999977
11.280163553330164,10.7325613133091,11.827765793351228,10.740642357733408,11.818649131195768,10.727493006582469,11.774778412587072,11.082142548877775,65000.00000000002
11.752075185303202,11.204609805253526,12.299540565352878,11.21473017632982,12.289546339892764,11.199673786442478,12.241932994037096,12.036469861143994,168800.0
11.865339905085188,11.317896314123066,12.41278349604731,11.327806733513063,12.403007466709356,11.31139161214475,12.361147875160965,12.117787730662602,183100.00000000003
12.129805574894608,11.58234869476377,12.677262455025446,11.59155950587279,12.666825577320317,11.577522568017383,12.626651030316957,12.176128769157101,194099.99999999988
11.819398081022204,11.271906944553201,12.366889217491206,11.281752867836557,12.357359209921558,11.265158848240631,12.308600172097984,11.439278924801929,92899.99999999993
11.980720747726519,11.43318633157054,12.528255163882497,11.442470370990959,12.517662471125025,11.431360240966663,12.473767689364271,12.652359748158593,312500.00000000006
12.280163065943634,11.732713924314332,12.827612207572937,11.742905564555452,12.818089057927466,11.732348161869762,12.777090167239082,11.9891596439666,160999.99999999997
12.406728661561411,11.859274554759473,12.95418276836335,11.86959750816441,12.944696328433855,11.852790475668334,12.895723821190863,12.567237494741757,286999.99999999977
12.390586619626015,11.843003525061363,12.938169714190668,11.851994945182412,12.928314812984803,11.839552509080495,12.888418043254914,12.115600742366098,182700.0
12.234949130096073,11.687462744520976,12.78243551567117,11.696737864442007,12.772524851782594,11.682326677844367,12.723373762996887,12.308177868467327,221499.99999999994
12.284860084311951,11.73740912690381,12.832311041720093,11.747382319290383,12.822325874395405,11.73411474482951,12.775072693766951,12.04119800233994,169599.99999999994
11.73769625155694,11.190180132522404,12.285212370591477,11.199876241177634,12.275982328140643,11.188169602391762,12.22622381943412,12.141534124392603,187500.00000000006
11.75754166448231,11.210063777924137,12.305019551040484,11.219828754735376,12.294604989640574,11.210846029673446,12.250298224929853,11.60185167416463,109299.99999999999
12.23745255897779,11.690022700798067,12.784882417157512,11.699690623646468,12.774593321370764,11.682534926945923,12.735230427358411,12.016726473799254,165499.99999999994
11.999799687008572,11.452349251193805,12.547250122823339,11.462092504299859,12.537350921607834,11.446535775124252,12.495060056896918,12.13779380477688,186800.00000000015
11.829299801301504,11.281864578665056,12.376735023937952,11.291209343572248,12.366242909384228,11.282425684060007,12.323954195280088,11.585246126549855,107500.00000000003
12.210379512161357,11.662953312222578,12.757805712100135,11.67288227086964,12.747988565123515,11.657253369965606,12.703732217744372,12.27092361784979,213400.00000000015
11.704896960793755,11.156754857014704,12.253039064572807,11.165140679839567,12.243030260120246,11.163688220370819,12.200382175671596,12.183315658407558,195500.00000000012
11.967935005508076,11.42046537146982,12.515404639546333,11.430107893451718,12.505063757856306,11.413514882168068,12.460156615144577,12.167851432709975,192499.99999999985
12.086901188681365,11.53943155286819,12.634370824494539,11.548996614532815,12.624047282884781,11.53108955985327,12.576510807482348,12.048248560336607,170800.0
12.006897097908242,11.45944308005039,12.554351115766094,11.469859178527658,12.544030123904825,11.456236892716795,12.495955799808138,11.724805824005728,123600.00000000001
11.420257565471182,10.872760534122516,11.967754596819848,10.881289613605471,11.958252296573592,10.87185158025239,11.915284263598561,11.272126978417297,78599.99999999997
12.031573255190668,11.48410330049637,12.579043209884967,11.494269228270996,12.568815849002847,11.483628087734548,12.513654626180461,11.689396608086007,119299.99999999991
12.312275657488485,11.764836739824561,12.859714575152408,11.775170220794609,12.849533481026796,11.761452333739175,12.794875217670873,12.20507214519659,199800.0
11.598812785300488,11.051352711915966,12.14627285868501,11.060677595980046,12.135731990847946,11.051096683318566,12.092174688839796,11.831379196088763,137500.0
12.341847835765895,11.794398508108458,12.889297163423333,11.80405934098183,12.879240136264643,11.789227120358635,12.836789367241325,12.246254435163005,208199.99999999983
12.15558328169198,11.608089432141405,12.703077131242555,11.617731985637736,12.69279078316413,11.601957524175507,12.650443603540728,12.131349099334237,185599.99999999994
13.586386531473867,13.036334085812031,14.136438977135702,13.049691837602548,14.12878144760634,13.047960705636015,14.12041926514792,12.553908640801701,283199.9999999999
12.149245882661647,11.601800980877114,12.696690784446181,11.610996403680415,12.686093393480247,11.595663970292467,12.642659013887117,11.77452020265869,129899.99999999996
11.706681563678611,11.159231535757947,12.254131591599275,11.169203660689915,12.244129830740798,11.158275922242318,12.189918666060871,11.475223597786217,96299.99999999999
12.373491505026134,11.826008624091411,12.920974385960857,11.83531829622605,12.911000824294296,11.810994429844873,12.862294643674176,12.315375380420624,223100.0000000001
11.710244675707484,11.162815249733217,12.25767410168175,11.172367070828672,12.247614910224934,11.158306946652454,12.198098781545198,11.097410021008562,65999.99999999996
12.394485471468709,11.84700210761016,12.941968835327257,11.856570500072019,12.931632734160933,11.847004799764646,12.891150995277526,12.792747581579603,359600.0000000001
11.390207886590673,10.842704016941859,11.937711756239487,10.85269766304802,11.928007228445116,10.843934154862508,11.884496639372154,11.379394072345706,87500.0
13.97794880381969,13.429527757071142,14.526369850568237,13.437579037483305,14.515968826909663,13.4260159988692,14.484059806725037,13.122365377402328,500000.99999999977
11.603689746617402,11.056210860453469,12.151168632781335,11.06655384480642,12.141759565308282,11.062528336436683,12.095266284171016,11.187195324880918,72200.00000000001
11.805933626705228,11.258429968904068,12.353437284506388,11.268659806399452,12.343816967330953,11.255055820267142,12.287461944561747,11.33857207782545,83999.99999999996
12.297490768704918,11.75006272761443,12.844918809795406,11.759984560065744,12.835137549771282,11.746616393607319,12.793733373088145,12.328290278254423,226000.00000000003
11.616836888428061,11.069402173736547,12.164271603119575,11.078997319403843,12.154069815217673,11.070828468950557,12.10962037919802,11.356271654924852,85500.00000000001
11.610565364754862,11.06311842456075,12.158012304948974,11.072296903814541,12.147721062142923,11.063079232299465,12.102448505811273,11.580584113444043,107000.00000000003
11.279193581337932,10.731651440768497,11.826735721907367,10.741507227823694,11.816089718536533,10.738312756550279,11.76490072167259,11.077516480488992,64699.99999999999
12.317033225195134,11.769518098965731,12.864548351424537,11.779779572987275,12.85509331092809,11.771194596743078,12.802722213759765,11.95568635782209,155700.0000000001
12.166373190218694,11.618761150159157,12.713985230278231,11.627960927029209,12.703709703030242,11.625387163953697,12.66065742810727,12.374971181991988,236800.0000000001
11.876900899467572,11.329397652159875,12.424404146775268,11.338328820951585,12.414784994288429,11.326818204780315,12.377369649176064,12.309982108920686,221900.00000000006
12.165336332065763,11.617874944884589,12.712797719246938,11.627477276556085,12.703259396567898,11.61513181569829,12.659396190399283,12.07994236838596,176299.99999999985
11.763385003792948,11.21596260954873,12.310807398037165,11.225657753907957,12.300572014570585,11.212174773000143,12.250377511209669,11.337380892455297,83899.99999999994
12.620118963500135,12.072611042967475,13.167626884032794,12.082835853702774,13.157915313269902,12.06519824050114,13.11027477435512,12.594052439297318,294799.9999999999
11.842335198092664,11.294748074197685,12.389922321987644,11.304674157402625,12.37979244848832,11.294022696287888,12.3287709249653,11.861467425678772,141699.99999999997
12.647785659379778,12.100273806430444,13.195297512329113,12.109929218491317,13.185183037202805,12.096237796155012,13.141333629759366,12.832545692822126,374200.00000000006
12.345704735096867,11.798207791290189,12.893201678903544,11.808305390040967,12.883475398311951,11.794085079056686,12.828204723865541,12.131349099334237,185599.99999999994
12.956497506705166,12.408934487559929,13.504060525850402,12.418408331200661,13.493596016176618,12.403107969745022,13.459171934188845,13.122365377402328,500000.99999999977
12.263103977718409,11.715661404260901,12.810546551175916,11.72549959248498,12.800461231550349,11.71364566660065,12.765230792763477,12.542187675503545,279900.0
12.022253104389826,11.474800592058916,12.569705616720736,11.48515148286377,12.560201287825802,11.470044330548973,12.520356730754893,12.042965307660024,169900.00000000015
11.64896635514798,11.1014938777006,12.19643883259536,11.111560830437986,12.185735989203087,11.104167840854677,12.132986043903465,11.779128505744886,130500.00000000012
12.445990143221978,11.89842821198457,12.993552074459387,11.908901945579618,12.98498077745552,11.892725876656153,12.930629071255671,11.810805362398455,134699.99999999988
12.202793725857276,11.6553673166676,12.750220135046952,11.665208623630244,12.740191630562029,11.647163069683655,12.69906092736003,12.143665185401556,187899.99999999983
12.392427819749438,11.84494291801253,12.939912721486346,11.854040363531354,12.929189573950906,11.841048556196453,12.886427824181359,12.765688433465597,350000.0000000001
12.92294559556081,12.37455915805266,13.47133203306896,12.385783649933005,13.461016059176952,12.376723970858695,13.40690593608867,13.122365377402328,500000.99999999977
11.843520431233625,11.295988773515594,12.391052088951655,11.30569638785997,12.382020094096049,11.287673543022528,12.32979559003795,11.938846581645775,153099.99999999997
12.499220736756687,11.951369018211496,13.047072455301878,11.961592471439705,13.038907721553022,11.966939142125264,13.006827743853654,12.201562490052288,199100.0
12.296366960617416,11.748930915626486,12.843803005608345,11.759180418620474,12.83379416344233,11.74286705843442,12.78039204800225,12.219975550699164,202799.99999999983
12.204195658114365,11.656637887369483,12.751753428859248,11.667591358264747,12.74251662064241,11.6555078203652,12.688007790957132,12.327847702456095,225900.00000000015
11.764541694433367,11.216953794680943,12.312129594185791,11.227859771915245,12.302231703389022,11.21644805312611,12.251926073611576,11.475223597786217,96299.99999999999
12.420115446383633,11.872653778248738,12.967577114518528,11.88270571864621,12.95785096404817,11.87045319949573,12.911482516277655,12.253433216890011,209699.99999999994
12.043404624901255,11.49592474971091,12.5908845000916,11.505285895785407,12.580501872226842,11.489272587613995,12.536663292157666,11.764462090785656,128600.00000000003
11.613655834424899,11.066221313595166,12.16109035525463,11.075986896408216,12.150941699029785,11.067201935007025,12.105300552100513,11.198214720130528,72999.99999999997
11.716224057863938,11.16871807664358,12.263730039084296,11.17828502367387,12.25297136681705,11.172670387234868,12.199306251561309,11.862172893080164,141799.99999999994
11.8322946591954,11.284779622898878,12.379809695491922,11.294290974684623,12.370581253928343,11.282587949697149,12.318972798074915,11.949889240137765,154800.00000000012
12.302150635810298,11.754677842567364,12.849623429053231,11.764432021061408,12.839645674471305,11.752357452366642,12.787548590194211,12.41389949273249,246200.0
12.01234920401421,11.464893994228419,12.559804413800002,11.474699667721447,12.549629807232616,11.458561209382301,12.508676677540645,11.97161533431569,158199.99999999985
12.465122306750693,11.9176377826979,13.012606830803486,11.928429938778518,13.003004559151533,11.913105977061285,12.953213713471378,12.415117272464881,246499.99999999985
12.091472610922352,11.543955144270722,12.638990077573983,11.55390477302262,12.628449971753332,11.53962651616428,12.583542409939877,11.883108758933753,144800.00000000003
12.378113709214135,11.830593139854592,12.925634278573678,11.840593652367225,12.91566208707171,11.830220025133526,12.869745615574528,12.554261685818608,283299.9999999999
12.333316637104595,11.785871256318025,12.880762017891165,11.795764397679187,12.87069948855743,11.779949002758853,12.821823766851178,12.06738512575628,174099.9999999999
