y_pred_ols,ols_lower,ols_upper,conf_lower,conf_upper,boot_lower,boot_upper,y,y_pred_boost,y_pred_boot,median_house_value
11.63105252251993,11.083604883589711,12.178500161450149,11.154123448070623,11.855983339270741,11.362201138669024,11.743793246724433,11.346870880640147,11.491914,11.554958529693101,84700.00000000007
11.81736226704395,11.269909470102823,12.364815063985079,11.18889701782656,11.886594601082596,11.352216611360086,11.743229820416119,11.340950200230418,11.540181,11.588609042388414,84200.00000000001
12.277799133494502,11.73029044210084,12.825307824888165,11.776363308324198,12.47518575640782,11.923565006888742,12.353943779156353,12.04119800233994,12.151567,12.170081668120837,169599.99999999994
12.84165221451678,12.294132936682047,13.389171492351512,12.50109465446379,13.202742295631463,12.668487260564303,13.105474276562438,12.803809641285461,12.848161,12.898477320891832,363600.00000000023
12.258747968483323,11.710972339621401,12.806523597345246,11.813325648369126,12.51294245584341,12.026209531281962,12.405328364392027,12.774223335915433,12.158234,12.202536578399156,352999.9999999998
11.325660266778005,10.778017315993509,11.873303217562501,10.82595803063076,11.532701929752394,11.035844567067576,11.479541356151424,11.14041145700175,11.168622,11.245129657012438,68900.00000000004
12.652061035234528,12.10455716092512,13.199564909543936,12.523314096474625,13.222936436417628,12.704886148159806,13.05371065519738,12.669177533084753,12.895564,12.905524516326402,317800.0
11.948013627765478,11.400492090146724,12.495535165384233,11.819894800162894,12.524104751741131,12.00954582605319,12.355201158366299,11.867097278690842,12.163352,12.20777934573314,142500.0
12.884914917711562,12.337376091091128,13.432453744331996,12.506607929763296,13.20568525815749,12.682023127120608,13.081991722271589,12.75938288090232,12.848852,12.90935004733226,347800.00000000023
12.743280779511757,12.195733753532963,13.29082780549055,12.013164854855154,12.732136885617276,12.135806737397685,12.602740285091567,12.101267531164048,12.414179,12.419344325286364,180100.0000000001
12.648488023391629,12.100929539719763,13.196046507063494,12.189116625807884,12.894982576742565,12.291577916102286,12.714081084037893,12.668862820257608,12.545661,12.536428981048083,317700.0000000003
12.279358770256335,11.731924399563294,12.826793140949377,12.12760041336868,12.826509619120024,12.324350640996432,12.696667196868823,12.490875577231112,12.497087,12.532126460296128,265900.0000000002
12.415857012966757,11.86837575814874,12.963338267784774,12.085597920866642,12.78541215874346,12.214188217268852,12.630637881734199,12.238539835667675,12.444965,12.47585967562816,206599.99999999994
11.993121917522629,11.44569763049092,12.540546204554337,11.663438859465792,12.361038956078435,11.839965150578951,12.211211987541628,12.031123843065632,12.000252,12.06073459170482,167900.00000000003
11.944027054133555,11.396531929377284,12.491522178889825,11.831124954019879,12.52849877124338,12.035798011390154,12.395675906306124,12.289954129510877,12.192713,12.226841387969468,217500.00000000015
12.12234811846266,11.57486998242731,12.66982625449801,11.95120764368244,12.65344217006434,12.099586947005863,12.50958431087957,12.114505452004684,12.300556,12.333571276885484,182500.0000000001
12.489835612168736,11.942364334635249,13.037306889702224,12.387786665101103,13.084488775761182,12.526582847205583,12.94289679734483,12.980799813082541,12.724212,12.761294436675524,433999.99999999965
11.622719304331389,11.075282019542275,12.170156589120502,10.785110360583856,11.484141762393305,10.914660726045145,11.327399861236815,10.95430917736789,11.11944,11.158500476104233,57200.000000000015
12.657106219270295,12.109638854774984,13.204573583765606,12.56967151289573,13.267081651103402,12.760781765616768,13.160765110870605,12.810115351007298,12.914612,12.961691508513901,365899.99999999977
11.67576116142721,11.128292753606445,12.223229569247977,11.394652940773941,12.101349435666599,11.589927982425259,11.963512009243555,11.669929213779893,11.768869,11.785104937774156,117000.0
11.987916516196933,11.440484504396533,12.535348527997332,11.67332656769583,12.377098091295963,11.886703800296353,12.26810539089666,12.314029787035267,12.052751,12.075304789763901,222800.00000000017
12.056581043493551,11.50912264110767,12.604039445879433,11.770267318918481,12.471207992299954,11.954553506597017,12.371632926345319,12.593373783010668,12.149454,12.161005854827378,294600.0000000002
11.69842472115492,11.149273460376085,12.247575981933755,11.566787432837371,12.267095525857188,11.767460587270213,12.150117512749148,11.779894495824468,11.928598,11.976247554046129,130600.00000000006
12.004291022132827,11.45675896264972,12.551823081615934,11.70147953226564,12.401614692624328,11.893455968354715,12.307933540741123,12.281643832377247,12.045552,12.120170321685288,215699.99999999983
12.051708130887434,11.504183403051153,12.599232858723715,11.66783140789065,12.369884807926772,11.864220241560938,12.214508534428218,12.167331817213743,12.018925,12.068599047881579,192399.99999999994
12.227860568983061,11.680424403007118,12.775296734959005,11.60083771320953,12.30229463818794,11.78595818087913,12.187055010815367,11.842948377911535,11.971629,12.017082705718492,139100.00000000006
12.417199087625523,11.869697110062438,12.964701065188608,12.175381613141399,12.87282772052023,12.339639950431222,12.758785052319274,12.383800333313902,12.502349,12.557813029509996,238900.0000000002
12.02218429033232,11.47471035079301,12.569658229871628,11.897381228971675,12.609245151922167,12.097432100834565,12.485519672466392,11.951180395901384,12.245927,12.27818187258861,155000.0
11.987894728010659,11.440157815358964,12.535631640662354,11.27970866335745,11.97913642386411,11.430414278548831,11.87248939218164,11.815249814158879,11.618075,11.692545199614976,135299.99999999988
11.74961727830614,11.2021166715289,12.297117885083379,11.468319220310093,12.192189614957426,11.68856120372529,12.08133516691613,12.12486259010463,11.807887,11.885700526458239,184399.99999999997
12.120782330716937,11.573148269076567,12.668416392357306,11.568044442236328,12.266726519994613,11.756789718238299,12.169416779141015,11.787522297873354,11.905528,11.970850062591051,131599.99999999997
12.64982345334575,12.102358677336763,13.197288229354736,12.471295967064103,13.171576069665116,12.70005558535911,13.045790883110476,12.773373116224143,12.812297,12.874853701812242,352699.99999999977
12.358968840972809,11.811448136698838,12.90648954524678,12.389994661215566,13.088818793169372,12.631944808611689,12.940539546647763,13.030686588832424,12.690379,12.806168551665758,456199.99999999965
12.122764104843885,11.575315140064518,12.670213069623252,11.860363901532999,12.56033989646693,12.063912487662668,12.434621233959898,12.077102264233213,12.220862,12.262022662383531,175799.99999999988
12.271751852406926,11.72431714080265,12.8191865640112,11.902508955077366,12.599239840325948,12.061385250724191,12.474707965677183,12.397519110101129,12.2467,12.29285258792064,242200.00000000003
11.743475820026365,11.196011548252185,12.290940091800545,11.387425996804215,12.089509107202387,11.627964479964847,11.984243126312412,11.713414325719633,11.721371,11.800550647002671,122200.0000000001
13.14820957891837,12.600605227000733,13.695813930836009,12.768235003211071,13.467587923607121,12.94337987963044,13.343513768841376,13.122365377402328,13.132575,13.162251925689196,500000.99999999977
12.493744117678732,11.946280837782698,13.041207397574766,12.051192748918359,12.751375786328664,12.245749569571847,12.675473399797177,12.48294651926535,12.403002,12.466159625274155,263799.9999999999
12.21165719873126,11.664200923536905,12.759113473925614,12.228819210392592,12.926594641340097,12.36868963304841,12.823592030426267,12.55532007364011,12.575304,12.625360942107653,283599.9999999999
12.029903934904805,11.482365378265087,12.577442491544524,11.73229968974285,12.434655366508283,11.974065360674677,12.337019081512608,13.122365377402328,12.103497,12.161418833953356,500000.99999999977
11.831141215858377,11.283685073794008,12.378597357922747,11.296054534264135,11.993345039297752,11.444746668380374,11.85063920891843,11.808575707071187,11.643845,11.686969676238512,134400.00000000006
11.836491006353013,11.28905799203443,12.383924020671596,11.496994341610787,12.198045934560032,11.701872706253074,12.02934175412358,11.918390573078392,11.84183,11.891417918426011,149999.99999999994
12.353248840589202,11.805802722338468,12.900694958839937,12.073303836918427,12.77361153659262,12.284425244782938,12.66863223359355,12.725461499956653,12.392698,12.483281283599352,336200.0000000003
12.233244017748746,11.685790242140168,12.780697793357323,11.995712576848964,12.69511647794598,12.164790041488285,12.565941639946413,12.395452566691574,12.335884,12.3748852875056,241699.99999999997
12.301915884685231,11.754439702028527,12.849392067341935,11.809972682544002,12.516359226921853,11.995057392752999,12.396339566295467,12.034097380790364,12.185124,12.206662936431382,168400.00000000006
12.513048508418404,11.96543628708241,13.060660729754398,12.38902840135276,13.091946743563136,12.613145617362814,12.98039128053233,12.560945967522278,12.733624,12.79649501345775,285199.99999999994
11.995103879608488,11.447649754601892,12.542558004615083,11.710723563802459,12.409808395171808,11.896506786979073,12.270332095601386,12.118333731222167,12.053576,12.109299502593492,183200.00000000003
12.7789473531511,12.231451242151591,13.326443464150609,12.4740630755853,13.171133566312683,12.642968083060616,13.04081265199229,12.755060730390513,12.820677,12.872677836638902,346299.9999999998
12.486571439513865,11.939122800819169,13.034020078208561,12.107736207985855,12.812733165249034,12.284135533011789,12.666382010551024,12.618513367374764,12.4945,12.510609317046617,302100.00000000006
11.875440748052323,11.32795919012673,12.422922305977917,11.129284111148431,11.827529974528488,11.307050038016671,11.705964619701229,11.48452599044853,11.48116,11.53225200198314,97199.99999999996
12.254906539346681,11.70747202146315,12.802341057230212,11.87693607834197,12.58034917247507,12.077208025497074,12.470119044759102,12.211557575760743,12.2221155,12.28377990267894,201099.99999999994
12.151835072814919,11.604313234796056,12.699356910833782,11.793496617704255,12.498847148092487,11.939080143607491,12.353245880291608,12.211557575760743,12.12726,12.19820098422191,201099.99999999994
11.95454078477622,11.407073257171993,12.502008312380449,11.515454332236073,12.217053720876654,11.69446516100251,12.104723503277448,11.766016092652391,11.868202,11.929959254485581,128800.0000000001
11.559163432066065,11.011694657311455,12.106632206820674,10.867130092923293,11.565467409000089,11.046996709042558,11.440884880050895,10.969920942840002,11.23702,11.247657885772202,58099.99999999995
11.549860143393802,11.002397668047205,12.0973226187404,11.277003101517952,11.977765590170524,11.47424934909202,11.865406753704693,11.473144594958384,11.62004,11.678081584197496,96100.00000000004
11.990788378128686,11.443349867678489,12.538226888578883,11.53392324815498,12.24300488789531,11.735367472213381,12.08394787994915,11.611865412825132,11.884349,11.926642680388902,110400.00000000001
12.010551941902342,11.463107646487027,12.557996237317658,11.76771253089188,12.467749975180649,11.937847233451242,12.317138134857421,11.881726588706801,12.134494,12.159008898955797,144599.99999999997
12.275238702464168,11.727812791918511,12.822664613009826,12.003744921067998,12.707411738478296,12.157168467086429,12.570474213223047,12.330941627576044,12.352657,12.385381770354723,226600.00000000017
11.790567387203973,11.24308423843793,12.338050535970016,11.374899629150736,12.078644471401333,11.567074680961007,11.951587054707831,11.496796083040344,11.748697,11.79356906436107,98399.99999999994
12.307997999838197,11.760570912153785,12.855425087522608,11.864946939492203,12.566858240761444,12.050609493888253,12.437311740556453,12.136722567395381,12.21313,12.277333979827379,186600.00000000012
11.743494756712039,11.195978107698838,12.29101140572524,11.119828430624239,11.820443346843692,11.34530800108301,11.692518078705078,11.374812162840595,11.471071,11.534759783965562,87100.00000000004
14.34275392142759,13.788378282799304,14.897129560055877,12.423132516884781,13.127139833774239,12.60129058345034,12.986653663799908,13.122365377402328,12.787528,12.814430499297593,500000.99999999977
11.972099503806238,11.424632499189093,12.519566508423383,11.652462236196929,12.349637467319182,11.870237062200045,12.234109863097558,12.074254070909326,11.996027,12.05733226321361,175300.00000000006
12.541714983076746,11.994200430559493,13.089229535593999,12.110328490082402,12.813686928477182,12.324584276717777,12.712224570458217,12.348439886817095,12.476538,12.514963793975328,230599.99999999988
11.844811762893489,11.297338312539269,12.392285213247709,11.565393364814499,12.273766513166398,11.806526064712546,12.158624453564391,11.602766168970017,11.945921,11.974477725249741,109399.99999999996
12.246732512880536,11.699213588821005,12.794251436940067,11.354364588972997,12.057091535486023,11.50098331973411,11.93011205007283,11.935575397832494,11.738947,11.759393840056871,152600.00000000006
11.371009119387814,10.823501078750516,11.918517160025113,11.110924615377105,11.840487557319854,11.229269314444894,11.706087566448325,11.448920134994315,11.525715,11.473334155303453,93799.99999999994
11.757069558694244,11.209583316779854,12.304555800608634,11.41989600323066,12.118901656080604,11.638604945953414,12.003269623587817,11.682668239557323,11.754608,11.80715590975902,118500.0
11.587187474372588,11.039738589526998,12.134636359218177,10.930070407242175,11.637235834220503,11.17121244943391,11.557893406290582,11.131665045558881,11.229413,11.357481532317614,68299.99999999997
12.038863620037343,11.491364050999918,12.586363189074769,11.687258939818577,12.385237474365994,11.849146366752022,12.254067416210875,12.017330520933296,12.055725,12.090447879058337,165599.9999999999
10.871176568762676,10.323277857579182,11.41907527994617,10.817077436585478,11.517398064068418,10.96939535204255,11.34923970793722,11.071314910225711,11.146795,11.197526355010485,64300.00000000001
11.870105010783648,11.322632282821731,12.417577738745566,11.183463815246927,11.881275981149052,11.364347551091646,11.752849547744244,11.512925464970229,11.51057,11.58265597842357,100000.00000000001
11.627431041790798,11.079986419259871,12.174875664321725,10.549136364897372,11.24633451169174,10.757729227584475,11.107453105428046,11.01369897704759,10.897563,10.949472003203844,60699.99999999998
12.303761141227511,11.756307462359267,12.851214820095755,12.013793875889654,12.713121527233527,12.170815358613504,12.582778735795712,12.805458446275644,12.375081,12.415970721465563,364199.9999999997
11.868449655351498,11.320938980648735,12.41596033005426,11.224792615875842,11.925774951373866,11.404610407414154,11.83962223092667,11.407564949312402,11.564763,11.618723674041245,89999.99999999997
12.731545798127273,12.184033752524389,13.279057843730158,12.347663727192488,13.047150893650791,12.52275268945651,12.931667087056464,12.40860524294026,12.7542515,12.760861850005602,244900.00000000012
12.405977873084954,11.85855150803191,12.953404238137997,12.03642245672312,12.732231581049867,12.172725184005374,12.601580016494244,12.306822548630317,12.363442,12.419523196441148,221199.99999999997
11.970890260057415,11.423402276296788,12.518378243818042,11.424539015721276,12.12386002456586,11.648834371450137,11.996629283406563,11.531747219210816,11.741596,11.831186900359604,101899.99999999997
12.029790397993443,11.482348865422408,12.577231930564478,11.632853727416233,12.330114382898508,11.798772321198953,12.182307087799316,11.653556594709974,11.984089,12.033090281707262,115099.99999999997
12.239998002142036,11.69251736712009,12.787478637163982,11.713900135257168,12.410869897419213,11.893364452456998,12.308430188824287,11.86005499606543,12.064765,12.11349711917064,141499.99999999997
13.11516000474482,12.567559792528472,13.662760216961166,12.76117802113536,13.46186519546907,12.948284245169992,13.334355158825622,13.122365377402328,13.104484,13.159722094756578,500000.99999999977
11.757719786998647,11.210252075799048,12.305187498198247,11.190804101967789,11.891562841391586,11.392634297049874,11.763077495076484,11.421906066583059,11.557296,11.590782313567614,91299.99999999991
11.92360055270405,11.376158589999145,12.471042515408955,11.393866014070618,12.09107892589353,11.586282734827872,11.931428212623139,11.750366320985263,11.727289,11.783283610564684,126800.00000000004
11.209375708757715,10.661846188087658,11.756905229427772,10.757706839791583,11.46166763210022,10.962108502839579,11.346112853176486,10.889304347058893,11.093516,11.159977526885484,53599.99999999997
11.803960124222307,11.256488947134777,12.351431301309837,11.161898592182325,11.860262919518572,11.339418492768777,11.724075462505963,11.541512921822141,11.532322,11.558056559783433,102900.00000000003
12.009548206936119,11.46209466676812,12.557001747104117,11.679573544889314,12.383587140037081,11.83687809233057,12.232440169425535,12.327847702456095,12.044876,12.07170196078441,225900.00000000015
11.872604736971077,11.325021468083289,12.420188005858865,11.870325763827987,12.586477251119211,12.049366631867992,12.509466382072878,12.266697267346608,12.24635,12.300823321563218,212499.99999999983
12.022753928541938,11.4753123599948,12.570195497089076,11.69359475070132,12.395318763061697,11.91184568468415,12.28782744614854,12.373703486914124,12.055629,12.097813678008531,236499.99999999983
12.283594295153243,11.736138475104282,12.831050115202205,11.778642697534815,12.475451290833535,11.971236322148775,12.389030220196393,12.064509081208387,12.116848,12.19212893984935,173600.0
11.42636179163347,10.87887236776756,11.97385121549938,10.913065530800797,11.611474418789573,11.13295944735862,11.502097873514098,11.170435156023453,11.257099,11.321085086089585,71000.00000000004
12.460817177224987,11.913362312853579,13.008272041596395,12.167833447726736,12.866485388087051,12.366998436696482,12.729433332246577,12.448626590364206,12.527099,12.569784693938708,254899.99999999988
11.557577543281187,11.010061389556704,12.105093697005671,11.069780554495729,11.808355520770744,11.26484563719924,11.729381357959177,11.128732492137603,11.440732,11.516150889617418,68099.99999999994
11.404760610290424,10.85719371796495,11.952327502615898,10.784866815009215,11.480459294050643,10.960200977958078,11.353869960286445,11.094375117313408,11.144733,11.162041545134995,65799.99999999997
11.478836609137135,10.931329011003434,12.026344207270835,11.236471962167993,11.93580364968841,11.385242925141824,11.842824549694761,11.649203083262776,11.636379,11.63257957003734,114600.0
12.311704777454501,11.764219337626546,12.859190217282457,12.040235561941671,12.738466868145956,12.21339959882114,12.640576903701275,12.31716669303576,12.3868,12.44778277896068,223500.0
11.663154988808689,11.115429001419983,12.210880976197394,11.615116556594636,12.320127355171861,11.793478321170376,12.19181979954073,11.652687407345388,11.967511,12.011896167022202,115000.00000000009
11.65795397883833,11.110510740233472,12.205397217443188,11.227625303050711,11.927464384177545,11.452065810808953,11.772532231395564,11.632484700027868,11.54916,11.617720942718003,112700.00000000009
11.97285173103488,11.425400234437207,12.520303227632551,11.44772403486065,12.146208075784452,11.607062626517648,12.00089297054035,11.456355113481834,11.791314,11.844806056243394,94499.99999999999
12.421438115276258,11.873978389430375,12.968897841122141,12.28164348113618,12.980409584363718,12.459920404180025,12.870614086527397,12.514292369199502,12.613102,12.688310237151597,272199.9999999999
11.85193734824459,11.304460600097459,12.399414096391721,11.516270106719759,12.2137078878361,11.693719942611331,12.088652509380927,11.759785542901755,11.857962,11.912092318755601,128000.00000000004
12.19932432346491,11.651871378940015,12.746777267989806,11.88276729776857,12.580946486357728,12.051558947402976,12.494683234572857,12.446663110448105,12.199796,12.294134745818589,254400.0000000002
11.9723744724603,11.424926812113002,12.5198221328076,11.660808357384102,12.358759692022605,11.876313114798897,12.28464107038568,11.929660165336623,11.99449,12.07787124179027,151699.99999999988
12.428445249512315,11.88099784875781,12.97589265026682,12.12481347810394,12.827209546955155,12.315469680396502,12.703633849502056,12.564096679038201,12.458943,12.525789752227281,286099.9999999998
11.892797424356498,11.345327007770916,12.44026784094208,11.164558655599777,11.863184164569573,11.363335306686038,11.75085792066644,11.414209492031071,11.514377,11.56472571871898,90600.00000000007
12.027813946452014,11.480335768287624,12.575292124616404,11.967835552516911,12.677978373720942,12.176254581546353,12.586235687492541,13.017002861746503,12.303808,12.370719180327868,450000.00000000035
12.05489540677897,11.506905979316686,12.602884834241253,11.52623982627786,12.223655623982209,11.739246831391824,12.112170200174255,11.789040901050544,11.878152,11.939173884612535,131800.00000000006
12.102692312539135,11.555261801310222,12.650122823768049,11.518373683211278,12.21658108200361,11.705296862187105,12.082144527261656,11.603679828238693,11.865233,11.926215510589097,109500.00000000007
12.345832123888359,11.798384224135116,12.893280023641601,12.082359882920164,12.783749364936122,12.205934147791739,12.695749263589782,12.71679826429583,12.388968,12.487733721953843,333299.99999999977
11.280163553330164,10.7325613133091,11.827765793351228,11.02810414539015,11.727016650768995,11.220837763664084,11.570224757829402,11.082142548877775,11.38067,11.419656405669663,65000.00000000002
11.752075185303202,11.204609805253526,12.299540565352878,11.700786526097636,12.399065097275278,11.882411530263376,12.291516094034117,12.036469861143994,12.057922,12.07749370120189,168800.0
11.865339905085188,11.317896314123066,12.41278349604731,11.687503962538841,12.386832616782211,11.875389958060616,12.256667849995917,12.117787730662602,12.064564,12.0736015274348,183100.00000000003
12.129805574894608,11.58234869476377,12.677262455025446,11.76859057312368,12.464362396977394,11.94098690554954,12.35092139003498,12.176128769157101,12.142968,12.162231288176988,194099.99999999988
11.819398081022204,11.271906944553201,12.366889217491206,11.115908097810852,11.814627073264145,11.305173573945536,11.67901037198822,11.439278924801929,11.445873,11.513883052093004,92899.99999999993
11.980720747726519,11.43318633157054,12.528255163882497,11.895722538748409,12.605235600042857,12.060002140955802,12.558760818297753,12.652359748158593,12.26256,12.287875323516344,312500.00000000006
12.280163065943634,11.732713924314332,12.827612207572937,11.826326136650376,12.523929275666912,12.06174553160059,12.412215965847558,11.9891596439666,12.201096,12.248545108062242,160999.99999999997
12.406728661561411,11.859274554759473,12.95418276836335,12.086805774764189,12.784272094862597,12.252688295882816,12.671513732726465,12.567237494741757,12.433257,12.485963168364977,286999.99999999977
12.390586619626015,11.843003525061363,12.938169714190668,12.1199855754994,12.819262553584506,12.27785480741846,12.698079440572089,12.115600742366098,12.474326,12.496177401763413,182700.0
12.234949130096073,11.687462744520976,12.78243551567117,12.058239796192407,12.75925965570912,12.273672929170237,12.587146393986234,12.308177868467327,12.41738,12.433685908538315,221499.99999999994
12.284860084311951,11.73740912690381,12.832311041720093,11.801960051214257,12.507081941711315,12.011276390798043,12.329113805394536,12.04119800233994,12.151869,12.206869616729234,169599.99999999994
11.73769625155694,11.190180132522404,12.285212370591477,11.324719505899312,12.029184127125879,11.482525525544657,11.91871330300919,12.141534124392603,11.678955,11.721703219634508,187500.00000000006
11.75754166448231,11.210063777924137,12.305019551040484,11.283611988110064,11.983198192052718,11.469332333737382,11.902714488484687,11.60185167416463,11.608476,11.69454059146068,109299.99999999999
12.23745255897779,11.690022700798067,12.784882417157512,11.730752678610079,12.427861617018104,11.975504971183176,12.310554072835274,12.016726473799254,12.064963,12.14157401583812,165499.99999999994
11.999799687008572,11.452349251193805,12.547250122823339,11.757150149774038,12.46749241604137,11.931041679034053,12.312594528595127,12.13779380477688,12.120371,12.12451575778148,186800.00000000015
11.829299801301504,11.281864578665056,12.376735023937952,11.301676825569364,11.9994773465359,11.476545405227682,11.894291300793395,11.585246126549855,11.6382475,11.70548987887523,107500.00000000003
12.210379512161357,11.662953312222578,12.757805712100135,12.045096017861344,12.740910929536566,12.186289692557686,12.619603254913256,12.27092361784979,12.3855915,12.42746554873607,213400.00000000015
11.704896960793755,11.156754857014704,12.253039064572807,11.72857229189892,12.434371726318533,11.857228434147553,12.289368245035938,12.183315658407558,12.043387,12.114901576262925,195500.00000000012
11.967935005508076,11.42046537146982,12.515404639546333,11.56281938400855,12.26096945439587,11.757257540267581,12.162762019612616,12.167851432709975,11.916294,11.975619311553453,192499.99999999985
12.086901188681365,11.53943155286819,12.634370824494539,11.717105286058166,12.41416909210281,11.905451856111062,12.282020095810173,12.048248560336607,12.065733,12.107801127654527,170800.0
12.006897097908242,11.45944308005039,12.554351115766094,11.489907142146675,12.187971543538634,11.674703884757394,12.069453986259033,11.724805824005728,11.830682,11.897614970427965,123600.00000000001
11.420257565471182,10.872760534122516,11.967754596819848,10.917751401888587,11.617349365312604,11.08753271166169,11.496912570019468,11.272126978417297,11.2560625,11.3205799057307,78599.99999999997
12.031573255190668,11.48410330049637,12.579043209884967,11.509916502794873,12.2079394637668,11.72238771830645,12.090832691018981,11.689396608086007,11.88285,11.917935404998277,119299.99999999991
12.312275657488485,11.764836739824561,12.859714575152408,11.925531228744918,12.625650421689299,12.130123293461518,12.516383151834411,12.20507214519659,12.281695,12.34366298220775,199800.0
11.598812785300488,11.051352711915966,12.14627285868501,11.054345797705535,11.760845610497386,11.226506314729226,11.624530551411933,11.831379196088763,11.404368,11.448710589629625,137500.0
12.341847835765895,11.794398508108458,12.889297163423333,11.833635994318403,12.535349534186548,12.019601342900728,12.440534546063091,12.246254435163005,12.187326,12.250279116851305,208199.99999999983
12.15558328169198,11.608089432141405,12.703077131242555,11.807906591514152,12.50952846591897,11.992572789149161,12.38254429684121,12.131349099334237,12.175238,12.19309958956859,185599.99999999994
13.586386531473867,13.036334085812031,14.136438977135702,12.328570971681303,13.034709019148561,12.535706400711081,12.889980214764227,12.553908640801701,12.692371,12.738297305327867,283199.9999999999
12.149245882661647,11.601800980877114,12.696690784446181,11.60228146813279,12.302335737234518,11.74492368761384,12.18889746425373,11.77452020265869,11.9185295,12.002696147185777,129899.99999999996
11.706681563678611,11.159231535757947,12.254131591599275,11.340313509827686,12.04061746137013,11.498959050630106,11.904831551383227,11.475223597786217,11.691504,11.73779971621654,96299.99999999999
12.373491505026134,11.826008624091411,12.920974385960857,12.113436742675892,12.81855863317295,12.257643661150752,12.705829162994542,12.315375380420624,12.460411,12.504538569671128,223100.0000000001
11.710244675707484,11.162815249733217,12.25767410168175,10.893311540717892,11.598648248003462,11.075918459732078,11.441136138320417,11.097410021008562,11.235407,11.280319972259019,65999.99999999996
12.394485471468709,11.84700210761016,12.941968835327257,12.32625470071256,13.02443557412741,12.510793016179537,12.891150102458097,12.792747581579603,12.698342,12.725574412566637,359600.0000000001
11.390207886590673,10.842704016941859,11.937711756239487,11.072280504250504,11.77834241445624,11.259056492978106,11.688237686554112,11.379394072345706,11.449998,11.480041575652574,87500.0
13.97794880381969,13.429527757071142,14.526369850568237,12.363677834545806,13.073453866024401,12.531203513434077,13.13748948383649,13.122365377402328,12.680027,12.823505053740952,500000.99999999977
11.603689746617402,11.056210860453469,12.151168632781335,10.941413505140565,11.64645991255826,11.166452101372824,11.539147925844215,11.187195324880918,11.283265,11.342318873626207,72200.00000000001
11.805933626705228,11.258429968904068,12.353437284506388,11.106898701511328,11.802894706366478,11.33190771316045,11.66248507706895,11.33857207782545,11.464463,11.497116809112047,83999.99999999996
12.297490768704918,11.75006272761443,12.844918809795406,11.967793184651697,12.664557660363148,12.186924458182686,12.5398006391723,12.328290278254423,12.325648,12.367358966094468,226000.00000000003
11.616836888428061,11.069402173736547,12.164271603119575,10.92895380042402,11.625784323622108,11.099936197026706,11.482810004325438,11.356271654924852,11.27012,11.325285144072984,85500.00000000001
11.610565364754862,11.06311842456075,12.158012304948974,11.136940824104967,11.84588847523235,11.324116206008933,11.714290081878906,11.580584113444043,11.474907,11.53341998599193,107000.00000000003
11.279193581337932,10.731651440768497,11.826735721907367,10.93347458382632,11.636006630227708,11.111311418256172,11.55032653333734,11.077516480488992,11.281239,11.342575831634019,64699.99999999999
12.317033225195134,11.769518098965731,12.864548351424537,11.87198249241499,12.573886116610812,12.083314850575876,12.451824142620708,11.95568635782209,12.210839,12.274304385405992,155700.0000000001
12.166373190218694,11.618761150159157,12.713985230278231,11.89409924000743,12.591558197778816,12.093076593917484,12.49574174976025,12.374971181991988,12.247321,12.32086486361644,236800.0000000001
11.876900899467572,11.329397652159875,12.424404146775268,11.806435172421148,12.53174989278876,12.010618170524529,12.433346423273898,12.309982108920686,12.166326,12.235387873870348,221900.00000000006
